Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Date,7_Day_Rolling_Average,
7/4/2021,27,PW,260,25406,40,,0,
7/4/2021,27,WY,93,431101,1682,,0,
7/4/2021,27,CT,551,4521271,5391,,0,
7/4/2021,27,MA,11312,8895919,16412,,0,
7/4/2021,27,LA,59,3404238,12007,,0,
7/4/2021,27,FM,0,50909,136,,0,
7/4/2021,27,VT,969,855386,1300,,0,
7/4/2021,27,RI,85,1330166,1483,,0,
7/4/2021,27,AZ,19295,6814338,52138,,0,
7/4/2021,27,MT,986,945936,2087,,0,
7/4/2021,27,MP,10,56052,179,,0,
7/4/2021,27,MA,639,8980804,9843,,0,
7/4/2021,27,HI,111,1697525,2427,,0,
7/4/2021,27,PA,1451,13902580,16644,,0,
7/4/2021,27,AL,453,3505329,5202,,0,
7/4/2021,27,NY,39832,21991612,43902,,0,
7/4/2021,27,MT,52,985725,923,,0,
7/4/2021,27,OH,16609,10757303,18877,,0,
7/4/2021,27,NH,266,1652802,2338,,0,
7/4/2021,27,ME,225,1623236,3413,,0,
7/4/2021,27,NE,74,1869002,2989,,0,
7/4/2021,27,NV,8720,2804838,8788,,0,
7/4/2021,27,WV,57,1426326,2714,,0,
7/4/2021,27,DE,1936,1048039,2740,,0,
7/4/2021,27,WY,67,448423,590,,0,
7/4/2021,27,OR,276,4737746,5573,,0,
7/4/2021,27,WI,372,6177524,6707,,0,
7/4/2021,27,DE,94,1090095,1530,,0,
7/4/2021,27,TN,786,5827332,7946,,0,
7/4/2021,27,ND,9,660608,759,,0,
7/4/2021,27,WI,25562,5975642,15208,,0,
7/4/2021,27,WV,193,1724234,1730,,0,
7/4/2021,27,GU,1,191501,574,,0,
7/4/2021,27,AR,5289,2257743,5553,,0,
7/4/2021,27,TN,10270,5486785,35563,,0,
7/4/2021,27,PR,916,4199880,8752,,0,
7/4/2021,27,MN,7560,5910386,13379,,0,
7/4/2021,27,US,50304,339120144,492145,,0,
7/4/2021,27,GU,9,202171,512,,0,
7/4/2021,27,SC,505,4319194,6108,,0,
7/4/2021,27,MP,25,56421,145,,0,
7/4/2021,27,KY,515,3828929,4764,,0,
7/4/2021,27,AZ,1355,7281619,11014,,0,
7/4/2021,27,FL,5378,22018865,38886,,0,
7/4/2021,27,NY,5323,22683647,34887,,0,
7/4/2021,27,CA,106296,43082412,110048,,0,
7/4/2021,27,ID,139,1442911,1765,,0,
7/4/2021,27,DC,1507,872461,1971,,0,
7/4/2021,27,TX,48435,25926954,60415,,0,
7/4/2021,27,ME,305,1680840,1647,,0,
7/4/2021,27,MD,11053,6931732,13051,,0,
7/4/2021,27,SD,86,833558,950,,0,
7/4/2021,27,VA,16635,9308213,21120,,0,
7/4/2021,27,MS,261,2147239,3173,,0,
7/4/2021,27,NH,287,1546443,5379,,0,
7/4/2021,27,PA,528,13973249,22484,,0,
7/4/2021,27,KS,4606,2505242,4864,,0,
7/4/2021,27,WA,1630,8640655,11882,,0,
7/4/2021,27,AL,46,3382042,7416,,0,
7/4/2021,27,DC,87,937671,1108,,0,
7/4/2021,27,VA,2091,9759320,13906,,0,
7/4/2021,27,RI,2035,1284036,2290,,0,
7/4/2021,27,MH,1,35341,102,,0,
7/4/2021,27,IL,29187,13087660,35070,,0,
7/4/2021,27,GA,152,8484782,37402,,0,
7/4/2021,27,VI,22,78569,152,,0,
7/4/2021,27,ID,2599,1332000,2234,,0,
7/4/2021,27,UT,425,3011479,4985,,0,
7/4/2021,27,NC,15334,9337039,102727,,0,
7/4/2021,27,IN,8993,5845292,41185,,0,
7/4/2021,27,SD,267,823442,1226,,0,
7/4/2021,27,OK,379,3386099,4598,,0,
7/4/2021,27,MO,617,5336783,7970,,0,
7/4/2021,27,AS,0,48598,170,,0,
7/4/2021,27,IA,373,3114788,3098,,0,
7/4/2021,27,SC,8509,4222300,9334,,0,
7/4/2021,27,CA,3670,43250039,67607,,0,
7/4/2021,27,OH,1440,10978592,11558,,0,
7/4/2021,27,FM,185,52815,231,,0,
7/4/2021,27,VI,18,83725,174,,0,
7/4/2021,27,NV,684,2865870,5439,,0,
7/4/2021,27,MH,652,33729,180,,0,
7/4/2021,27,NM,4957,2401441,9153,,0,
7/4/2021,27,MO,7140,5159692,12057,,0,
7/4/2021,27,MD,992,7136140,10451,,0,
7/4/2021,27,AK,3419,672104,3026,,0,
7/4/2021,27,PW,1,25804,40,,0,
7/4/2021,27,CT,13076,4435747,8593,,0,
7/4/2021,27,CO,1161,6468128,8974,,0,
7/4/2021,27,MN,406,6176006,6187,,0,
7/4/2021,27,NJ,17294,9924787,19719,,0,
7/4/2021,27,AR,475,2361436,4030,,0,
7/4/2021,27,CO,8276,6237160,11920,,0,
7/4/2021,27,US,633702,330604253,1039561,,0,
7/4/2021,27,AK,121,720621,826,,0,
7/4/2021,27,PR,15865,3760644,86102,,0,
7/4/2021,27,KS,308,2728852,3633,,0,
7/3/2021,26,KS,1961,2728544,3819,,0,
7/3/2021,26,MN,9026,5902826,14417,,0,
7/3/2021,26,MP,426,56042,177,,0,
7/3/2021,26,MT,1327,944950,2309,,0,
7/3/2021,26,LA,3164,3511291,5710,,0,
7/3/2021,26,MI,7201,9460993,15399,,0,
7/3/2021,26,NJ,14036,10130658,18130,,0,
7/3/2021,26,GA,12147,8597476,15800,,0,
7/3/2021,26,OK,5642,3286611,6951,,0,
7/3/2021,26,TX,37404,26787216,50959,,0,
7/3/2021,26,IN,4188,5945548,8517,,0,
7/3/2021,26,UT,204,2857217,6957,,0,
7/3/2021,26,MI,7678,9776256,11173,,0,
7/3/2021,26,NM,1325,2322719,3006,,0,
7/3/2021,26,KY,6998,4017749,9362,,0,
7/3/2021,26,MS,190,1913768,3776,,0,
7/3/2021,26,WA,19232,8627038,24155,,0,
7/3/2021,26,IL,14492,13357189,20368,,0,
7/3/2021,26,NE,1071,1933335,2339,,0,
7/3/2021,26,HI,1925,1686299,1771,,0,
7/3/2021,26,IA,7542,3048551,4820,,0,
7/3/2021,26,NC,8939,9701092,14389,,0,
7/3/2021,26,AS,52,47083,140,,0,
7/3/2021,26,VT,379,871946,606,,0,
7/3/2021,26,AZ,13463,6795043,52473,,0,
7/3/2021,26,FL,44346,21212086,64313,,0,
7/3/2021,26,ND,947,645162,771,,0,
7/3/2021,26,OR,7980,4593472,14627,,0,
7/3/2021,26,RI,1360,1330081,1608,,0,
7/3/2021,26,VT,951,854417,1399,,0,
7/3/2021,26,FM,0,50909,171,,0,
7/3/2021,26,LA,16013,3404179,13602,,0,
7/3/2021,26,PW,0,25146,48,,0,
7/3/2021,26,MA,11929,8884607,18186,,0,
7/3/2021,26,CT,4508,4520720,5779,,0,
7/3/2021,26,WY,6983,431008,1680,,0,
7/3/2021,26,PR,5252,4198964,9007,,0,
7/3/2021,26,DE,2359,1046103,3486,,0,
7/3/2021,26,NH,2142,1652536,2459,,0,
7/3/2021,26,OH,16148,10740694,20180,,0,
7/3/2021,26,MA,7988,8980165,10789,,0,
7/3/2021,26,MT,306,985673,960,,0,
7/3/2021,26,NY,76841,21951780,59183,,0,
7/3/2021,26,AL,2915,3504876,5507,,0,
7/3/2021,26,PA,11721,13901129,17125,,0,
7/3/2021,26,HI,2021,1697414,2580,,0,
7/3/2021,26,WV,2274,1426269,3449,,0,
7/3/2021,26,NV,6109,2796118,10168,,0,
7/3/2021,26,NE,87,1868928,2985,,0,
7/3/2021,26,ME,2767,1623011,3434,,0,
7/3/2021,26,TN,179500,5476515,37213,,0,
7/3/2021,26,WI,3011,6177152,7048,,0,
7/3/2021,26,OR,3373,4737470,5905,,0,
7/3/2021,26,WY,258,448356,595,,0,
7/3/2021,26,AR,5384,2252454,5849,,0,
7/3/2021,26,GU,1756,191500,739,,0,
7/3/2021,26,TN,4928,5826546,8454,,0,
7/3/2021,26,DE,1110,1090001,1604,,0,
7/3/2021,26,WV,993,1724041,1805,,0,
7/3/2021,26,WI,21709,5950080,16306,,0,
7/3/2021,26,ND,151,660599,773,,0,
7/3/2021,26,PR,48187,3744779,83840,,0,
7/3/2021,26,IN,223259,5836299,42244,,0,
7/3/2021,26,ID,933,1442772,1839,,0,
7/3/2021,26,CA,97273,42976116,124707,,0,
7/3/2021,26,NY,29728,22678324,37260,,0,
7/3/2021,26,FL,36981,22013487,42456,,0,
7/3/2021,26,MP,262,56396,148,,0,
7/3/2021,26,SC,4151,4318689,6473,,0,
7/3/2021,26,GU,624,202162,513,,0,
7/3/2021,26,US,357674,339069840,523121,,0,
7/3/2021,26,AZ,7779,7280264,11684,,0,
7/3/2021,26,KY,2900,3828414,5077,,0,
7/3/2021,26,NC,11443,9321705,103475,,0,
7/3/2021,26,UT,2832,3011054,5124,,0,
7/3/2021,26,ID,1928,1329401,2528,,0,
7/3/2021,26,MS,1739,2146978,3309,,0,
7/3/2021,26,VA,17831,9291578,22373,,0,
7/3/2021,26,SD,401,833472,978,,0,
7/3/2021,26,MD,11766,6920679,26042,,0,
7/3/2021,26,ME,1060,1680535,1731,,0,
7/3/2021,26,TX,63092,25878519,69099,,0,
7/3/2021,26,DC,3709,870954,2186,,0,
7/3/2021,26,VI,218,78547,149,,0,
7/3/2021,26,GA,38022,8484630,37402,,0,
7/3/2021,26,IL,26789,13058473,43387,,0,
7/3/2021,26,MH,151,35340,102,,0,
7/3/2021,26,RI,728,1282001,2564,,0,
7/3/2021,26,VA,10211,9757229,14777,,0,
7/3/2021,26,NH,11887,1546156,5403,,0,
7/3/2021,26,DC,727,937584,1164,,0,
7/3/2021,26,AL,16373,3381996,9263,,0,
7/3/2021,26,WA,8211,8639025,12354,,0,
7/3/2021,26,KS,4305,2500636,5344,,0,
7/3/2021,26,PA,29496,13972721,25394,,0,
7/3/2021,26,AK,351,720500,858,,0,
7/3/2021,26,US,1161081,329970551,1121064,,0,
7/3/2021,26,CO,16862,6228884,14420,,0,
7/3/2021,26,PW,0,25803,40,,0,
7/3/2021,26,AK,1407,668685,2797,,0,
7/3/2021,26,MD,7548,7135148,11219,,0,
7/3/2021,26,CA,48831,43246369,71812,,0,
7/3/2021,26,SC,7512,4213791,12616,,0,
7/3/2021,26,IA,1663,3114415,3241,,0,
7/3/2021,26,AS,364,48598,171,,0,
7/3/2021,26,OK,2672,3385720,4831,,0,
7/3/2021,26,SD,1186,823175,1222,,0,
7/3/2021,26,MO,4648,5336166,8435,,0,
7/3/2021,26,MO,19688,5152552,13385,,0,
7/3/2021,26,NM,5127,2396484,9295,,0,
7/3/2021,26,VI,10,83707,172,,0,
7/3/2021,26,FM,109,52630,218,,0,
7/3/2021,26,OH,7924,10977152,12232,,0,
7/3/2021,26,MH,0,33077,87,,0,
7/3/2021,26,NV,4515,2865186,5876,,0,
7/3/2021,26,AR,2132,2360961,4141,,0,
7/3/2021,26,NJ,21265,9907493,26168,,0,
7/3/2021,26,CT,481,4422671,8961,,0,
7/3/2021,26,MN,2804,6175600,6540,,0,
7/3/2021,26,CO,5733,6466967,9629,,0,
7/2/2021,26,CO,11528,6461234,10223,,0,
7/2/2021,26,MN,7109,6172796,6827,,0,
7/2/2021,26,DE,1856,1088891,1687,,0,
7/2/2021,26,TN,10328,5821618,8721,,0,
7/2/2021,26,LA,7945,3388166,11372,,0,
7/2/2021,26,FM,277,50909,171,,0,
7/2/2021,26,VT,975,853466,1431,,0,
7/2/2021,26,RI,2069,1328721,1720,,0,
7/2/2021,26,IN,8855,5941360,8983,,0,
7/2/2021,26,TX,59091,26749812,52698,,0,
7/2/2021,26,OK,6939,3280969,7202,,0,
7/2/2021,26,GA,17843,8585329,16182,,0,
7/2/2021,26,NJ,20983,10116622,19076,,0,
7/2/2021,26,MN,9730,5893800,15178,,0,
7/2/2021,26,KS,4512,2726583,3945,,0,
7/2/2021,26,MI,15145,9453792,17353,,0,
7/2/2021,26,LA,6783,3508127,5867,,0,
7/2/2021,26,MT,2154,943623,2513,,0,
7/2/2021,26,MP,0,55616,151,,0,
7/2/2021,26,OR,8605,4585492,15812,,0,
7/2/2021,26,ND,1107,644215,827,,0,
7/2/2021,26,FL,54650,21167740,67204,,0,
7/2/2021,26,NM,3439,2321394,3123,,0,
7/2/2021,26,MI,13160,9768578,11484,,0,
7/2/2021,26,UT,36,2857013,6935,,0,
7/2/2021,26,AZ,12987,6781580,53029,,0,
7/2/2021,26,IL,22264,13342697,21407,,0,
7/2/2021,26,WA,18753,8607806,25149,,0,
7/2/2021,26,MS,163,1913578,3769,,0,
7/2/2021,26,KY,7808,4010751,9837,,0,
7/2/2021,26,VT,745,871567,616,,0,
7/2/2021,26,AS,251,47031,141,,0,
7/2/2021,26,NC,17519,9692153,14871,,0,
7/2/2021,26,IA,1668,3041009,4547,,0,
7/2/2021,26,HI,4158,1684374,1901,,0,
7/2/2021,26,NE,2810,1932264,2462,,0,
7/2/2021,26,GU,64,189744,495,,0,
7/2/2021,26,AR,6453,2247070,5835,,0,
7/2/2021,26,MA,11531,8972177,11291,,0,
7/2/2021,26,PR,11424,4193712,9272,,0,
7/2/2021,26,PW,23,25146,48,,0,
7/2/2021,26,WY,787,424025,847,,0,
7/2/2021,26,CT,6519,4516212,6056,,0,
7/2/2021,26,MA,14316,8872678,19176,,0,
7/2/2021,26,OH,21353,10724546,20553,,0,
7/2/2021,26,NH,2897,1650394,2468,,0,
7/2/2021,26,DE,2362,1043744,3642,,0,
7/2/2021,26,WY,797,448098,601,,0,
7/2/2021,26,NV,6162,2790009,11826,,0,
7/2/2021,26,WV,3554,1423995,3317,,0,
7/2/2021,26,HI,3148,1695393,2674,,0,
7/2/2021,26,PA,20560,13889408,17965,,0,
7/2/2021,26,AL,6759,3501961,5691,,0,
7/2/2021,26,NY,23915,21874939,58737,,0,
7/2/2021,26,MT,1057,985367,980,,0,
7/2/2021,26,OR,7925,4734097,6183,,0,
7/2/2021,26,WI,8280,6174141,7436,,0,
7/2/2021,26,ME,4994,1620244,3332,,0,
7/2/2021,26,NE,53,1868841,2981,,0,
7/2/2021,26,TN,13142,5297015,13585,,0,
7/2/2021,26,CT,8078,4422190,10448,,0,
7/2/2021,26,VA,16630,9747018,15345,,0,
7/2/2021,26,RI,2371,1281273,2931,,0,
7/2/2021,26,MH,75,35189,98,,0,
7/2/2021,26,IL,29652,13031684,45469,,0,
7/2/2021,26,GA,924,8446608,32049,,0,
7/2/2021,26,VI,184,78329,159,,0,
7/2/2021,26,CA,107158,42878843,127682,,0,
7/2/2021,26,ID,2175,1441839,1920,,0,
7/2/2021,26,IN,12706,5613040,12272,,0,
7/2/2021,26,ND,819,660448,774,,0,
7/2/2021,26,WI,10092,5928371,15525,,0,
7/2/2021,26,WV,2227,1723048,1856,,0,
7/2/2021,26,PR,91,3696592,82898,,0,
7/2/2021,26,DC,2201,867245,2179,,0,
7/2/2021,26,TX,58960,25815427,75198,,0,
7/2/2021,26,ME,1855,1679475,1849,,0,
7/2/2021,26,MD,17569,6908913,24404,,0,
7/2/2021,26,SD,1191,833071,973,,0,
7/2/2021,26,US,620480,338712166,543287,,0,
7/2/2021,26,GU,747,201538,550,,0,
7/2/2021,26,SC,8844,4314538,6892,,0,
7/2/2021,26,MP,178,56134,173,,0,
7/2/2021,26,FL,48458,21976506,43468,,0,
7/2/2021,26,NY,42791,22648596,38328,,0,
7/2/2021,26,VA,24582,9273747,23272,,0,
7/2/2021,26,MS,4074,2145239,3395,,0,
7/2/2021,26,KY,5807,3825514,5251,,0,
7/2/2021,26,AZ,14110,7272485,12043,,0,
7/2/2021,26,ID,1772,1327473,2715,,0,
7/2/2021,26,UT,6995,3008222,5382,,0,
7/2/2021,26,NC,25192,9310262,104011,,0,
7/2/2021,26,NJ,21394,9886228,31189,,0,
7/2/2021,26,AR,6069,2358829,4147,,0,
7/2/2021,26,MO,10748,5331518,8849,,0,
7/2/2021,26,CO,8478,6212022,15462,,0,
7/2/2021,26,US,657166,328809470,1087156,,0,
7/2/2021,26,AK,1069,720149,882,,0,
7/2/2021,26,NH,1528,1534269,3741,,0,
7/2/2021,26,PA,29151,13943225,26263,,0,
7/2/2021,26,KS,4619,2496331,5688,,0,
7/2/2021,26,WA,16095,8630814,12807,,0,
7/2/2021,26,AL,227,3365623,8095,,0,
7/2/2021,26,DC,1323,936857,1224,,0,
7/2/2021,26,SD,1261,821989,1269,,0,
7/2/2021,26,OK,5798,3383048,5063,,0,
7/2/2021,26,MD,12617,7127600,11658,,0,
7/2/2021,26,AK,7043,667278,3214,,0,
7/2/2021,26,PW,260,25803,83,,0,
7/2/2021,26,AS,224,48234,149,,0,
7/2/2021,26,IA,4021,3112752,3388,,0,
7/2/2021,26,SC,7701,4206279,13263,,0,
7/2/2021,26,CA,89842,43197538,75054,,0,
7/2/2021,26,NV,7091,2860671,6019,,0,
7/2/2021,26,MH,0,33077,87,,0,
7/2/2021,26,NM,6934,2391357,9413,,0,
7/2/2021,26,MO,9894,5132864,12635,,0,
7/2/2021,26,OH,14143,10969228,12842,,0,
7/2/2021,26,FM,278,52521,213,,0,
7/2/2021,26,VI,215,83697,173,,0,
7/1/2021,26,VI,216,83482,184,,0,
7/1/2021,26,FM,297,52243,206,,0,
7/1/2021,26,OH,14706,10955085,13493,,0,
7/1/2021,26,NE,3163,1868788,3536,,0,
7/1/2021,26,ME,10318,1615250,2915,,0,
7/1/2021,26,AZ,271958,6768593,53388,,0,
7/1/2021,26,MN,16894,5884070,15477,,0,
7/1/2021,26,TN,10601,5811290,9127,,0,
7/1/2021,26,DE,2097,1087035,1794,,0,
7/1/2021,26,MN,8727,6165687,7237,,0,
7/1/2021,26,CO,10995,6449706,10618,,0,
7/1/2021,26,NJ,20392,10095639,19670,,0,
7/1/2021,26,GA,17957,8567486,16800,,0,
7/1/2021,26,OK,6680,3274030,8959,,0,
7/1/2021,26,TX,57219,26690721,54522,,0,
7/1/2021,26,IN,9167,5932505,9494,,0,
7/1/2021,26,RI,1680,1326652,1781,,0,
7/1/2021,26,VT,908,852491,1455,,0,
7/1/2021,26,FM,125,50632,169,,0,
7/1/2021,26,LA,40728,3380221,12152,,0,
7/1/2021,26,UT,9167,2856977,6935,,0,
7/1/2021,26,MI,13408,9755418,11917,,0,
7/1/2021,26,NM,3960,2317955,3268,,0,
7/1/2021,26,KS,4793,2722071,4093,,0,
7/1/2021,26,FL,50040,21113090,71542,,0,
7/1/2021,26,ND,1202,643108,842,,0,
7/1/2021,26,OR,59196,4576887,16190,,0,
7/1/2021,26,LA,7321,3501344,6033,,0,
7/1/2021,26,MI,14610,9438647,17904,,0,
7/1/2021,26,MP,0,55616,197,,0,
7/1/2021,26,MT,1413,941469,2427,,0,
7/1/2021,26,WI,9400,6165861,7867,,0,
7/1/2021,26,OR,7320,4726172,6564,,0,
7/1/2021,26,PW,0,25123,44,,0,
7/1/2021,26,AR,10743,2240617,5682,,0,
7/1/2021,26,GU,1840,189680,1224,,0,
7/1/2021,26,KY,8684,4002943,10035,,0,
7/1/2021,26,MS,3908,1913415,4884,,0,
7/1/2021,26,WA,25275,8589053,25759,,0,
7/1/2021,26,IL,23645,13320433,22286,,0,
7/1/2021,26,NE,2879,1929454,2568,,0,
7/1/2021,26,HI,2045,1680216,1745,,0,
7/1/2021,26,IA,4210,3039341,5047,,0,
7/1/2021,26,NC,16756,9674634,15301,,0,
7/1/2021,26,AS,677,46780,147,,0,
7/1/2021,26,VT,770,870822,643,,0,
7/1/2021,26,PR,11510,4182288,9200,,0,
7/1/2021,26,MA,11911,8960646,11765,,0,
7/1/2021,26,MT,1308,984310,1014,,0,
7/1/2021,26,NY,60527,21851024,62714,,0,
7/1/2021,26,AL,6666,3495202,5904,,0,
7/1/2021,26,PA,20515,13868848,18893,,0,
7/1/2021,26,HI,3199,1692245,2873,,0,
7/1/2021,26,NH,2621,1647497,2502,,0,
7/1/2021,26,OH,18225,10703193,20840,,0,
7/1/2021,26,MA,21526,8858362,19557,,0,
7/1/2021,26,CT,6288,4509693,6262,,0,
7/1/2021,26,WY,1489,423238,1113,,0,
7/1/2021,26,WV,2821,1420441,3237,,0,
7/1/2021,26,NV,7749,2783847,10961,,0,
7/1/2021,26,DE,2207,1041382,3682,,0,
7/1/2021,26,WY,768,447301,625,,0,
7/1/2021,26,MO,11390,5122970,12772,,0,
7/1/2021,26,NM,4129,2384423,10510,,0,
7/1/2021,26,MS,4636,2141165,3535,,0,
7/1/2021,26,VA,18505,9249165,19929,,0,
7/1/2021,26,ID,2312,1439664,1992,,0,
7/1/2021,26,CA,127601,42771685,133114,,0,
7/1/2021,26,VI,176,78145,182,,0,
7/1/2021,26,GA,22881,8445684,31981,,0,
7/1/2021,26,IL,30759,13002032,45894,,0,
7/1/2021,26,MH,37,35114,101,,0,
7/1/2021,26,RI,2844,1278902,2968,,0,
7/1/2021,26,VA,17193,9730388,16223,,0,
7/1/2021,26,TN,11246,5283873,13470,,0,
7/1/2021,26,CT,8707,4414112,10609,,0,
7/1/2021,26,NY,41208,22605805,39601,,0,
7/1/2021,26,FL,45285,21928048,44509,,0,
7/1/2021,26,WV,2685,1720821,1971,,0,
7/1/2021,26,WI,11794,5918279,15719,,0,
7/1/2021,26,ND,1248,659629,826,,0,
7/1/2021,26,IN,12815,5600334,12411,,0,
7/1/2021,26,MP,235,55956,180,,0,
7/1/2021,26,SC,7515,4305694,6984,,0,
7/1/2021,26,GU,570,200791,552,,0,
7/1/2021,26,US,605168,338091686,564075,,0,
7/1/2021,26,PR,465769,3696501,88312,,0,
7/1/2021,26,SD,1181,831880,995,,0,
7/1/2021,26,MD,14895,6891344,24517,,0,
7/1/2021,26,ME,2123,1677620,1960,,0,
7/1/2021,26,TX,70087,25756467,77293,,0,
7/1/2021,26,DC,1451,865044,2406,,0,
7/1/2021,26,MH,0,33077,87,,0,
7/1/2021,26,NV,5911,2853580,6180,,0,
7/1/2021,26,DC,1399,935534,1247,,0,
7/1/2021,26,AL,14789,3365396,8098,,0,
7/1/2021,26,WA,15241,8614719,13351,,0,
7/1/2021,26,KS,7535,2491712,5701,,0,
7/1/2021,26,PA,40094,13914074,28370,,0,
7/1/2021,26,AR,5276,2352760,4175,,0,
7/1/2021,26,NJ,23340,9864834,-19244,,0,
7/1/2021,26,AZ,14098,7258375,12497,,0,
7/1/2021,26,KY,5836,3819707,5503,,0,
7/1/2021,26,NC,20416,9285070,102845,,0,
7/1/2021,26,UT,6227,3001227,5543,,0,
7/1/2021,26,ID,2128,1325701,2814,,0,
7/1/2021,26,NH,17376,1532741,4444,,0,
7/1/2021,26,MO,10123,5320770,9053,,0,
7/1/2021,26,AK,983,719080,959,,0,
7/1/2021,26,US,1630778,328152304,1066443,,0,
7/1/2021,26,CO,14580,6203544,16291,,0,
7/1/2021,26,CA,79641,43107696,78347,,0,
7/1/2021,26,SC,8519,4198578,13613,,0,
7/1/2021,26,IA,3736,3108731,3571,,0,
7/1/2021,26,AS,81,48010,148,,0,
7/1/2021,26,OK,5463,3377250,5283,,0,
7/1/2021,26,SD,1441,820728,1305,,0,
7/1/2021,26,PW,3,25543,48,,0,
7/1/2021,26,AK,1563,660235,2388,,0,
7/1/2021,26,MD,13054,7114983,12068,,0,
6/30/2021,26,MD,14345,7101929,12286,,0,
6/30/2021,26,AK,3179,658672,2368,,0,
6/30/2021,26,PW,1,25540,48,,0,
6/30/2021,26,DE,1617,1039175,3670,,0,
6/30/2021,26,OR,8312,4517691,8947,,0,
6/30/2021,26,ND,781,641906,838,,0,
6/30/2021,26,FL,47267,21063050,72155,,0,
6/30/2021,26,DE,2085,1084938,1866,,0,
6/30/2021,26,TN,10041,5800689,9230,,0,
6/30/2021,26,ME,1449,1604932,1840,,0,
6/30/2021,26,NE,5603,1865625,8713,,0,
6/30/2021,26,OH,14894,10940379,13949,,0,
6/30/2021,26,FM,298,51946,190,,0,
6/30/2021,26,VI,226,83266,197,,0,
6/30/2021,26,MN,31917,5867176,14503,,0,
6/30/2021,26,AZ,11265,6496635,16503,,0,
6/30/2021,26,KS,4705,2717278,4150,,0,
6/30/2021,26,CO,11336,6438711,10957,,0,
6/30/2021,26,MN,9092,6156960,7575,,0,
6/30/2021,26,NM,4513,2313995,3394,,0,
6/30/2021,26,MI,14054,9742010,12228,,0,
6/30/2021,26,UT,4748,2847810,7320,,0,
6/30/2021,26,IN,11485,5923338,9818,,0,
6/30/2021,26,TX,58932,26633502,55697,,0,
6/30/2021,26,OK,5800,3267350,8891,,0,
6/30/2021,26,GA,18268,8549529,17020,,0,
6/30/2021,26,NJ,22057,10075247,20199,,0,
6/30/2021,26,LA,6398,3339493,7475,,0,
6/30/2021,26,FM,455,50507,179,,0,
6/30/2021,26,VT,334,851583,1453,,0,
6/30/2021,26,RI,1439,1324972,1871,,0,
6/30/2021,26,NV,7908,2776098,10716,,0,
6/30/2021,26,WV,1834,1417620,3361,,0,
6/30/2021,26,IL,24894,13296788,22858,,0,
6/30/2021,26,WA,20757,8563778,25534,,0,
6/30/2021,26,MS,3019,1909507,4358,,0,
6/30/2021,26,KY,6502,3994259,10303,,0,
6/30/2021,26,OR,7790,4718852,6884,,0,
6/30/2021,26,WI,9224,6156461,8102,,0,
6/30/2021,26,MI,12566,9424037,18015,,0,
6/30/2021,26,LA,7485,3494023,5588,,0,
6/30/2021,26,MT,7231,940056,2458,,0,
6/30/2021,26,MP,349,55616,238,,0,
6/30/2021,26,GU,130,187840,975,,0,
6/30/2021,26,AR,4356,2229874,4849,,0,
6/30/2021,26,PW,0,25123,44,,0,
6/30/2021,26,WY,55,421749,913,,0,
6/30/2021,26,CT,6852,4503405,6430,,0,
6/30/2021,26,MA,10926,8836836,19020,,0,
6/30/2021,26,PR,10890,4170778,9242,,0,
6/30/2021,26,VT,866,870052,673,,0,
6/30/2021,26,AS,0,46103,110,,0,
6/30/2021,26,NC,17527,9657878,15699,,0,
6/30/2021,26,IA,3415,3035131,5133,,0,
6/30/2021,26,HI,293,1678171,1790,,0,
6/30/2021,26,NE,2841,1926575,2618,,0,
6/30/2021,26,OH,12901,10684968,21230,,0,
6/30/2021,26,NH,3750,1644876,2512,,0,
6/30/2021,26,MA,12524,8948735,12113,,0,
6/30/2021,26,HI,3001,1689046,2866,,0,
6/30/2021,26,PA,22643,13848333,19592,,0,
6/30/2021,26,AL,7511,3488536,5981,,0,
6/30/2021,26,NY,42107,21790497,63338,,0,
6/30/2021,26,MT,1393,983002,1026,,0,
6/30/2021,26,SD,1131,819287,1273,,0,
6/30/2021,26,OK,6522,3371787,5410,,0,
6/30/2021,26,US,630831,337486518,577417,,0,
6/30/2021,26,GU,673,200221,570,,0,
6/30/2021,26,SC,7436,4298179,7180,,0,
6/30/2021,26,MP,21,55721,195,,0,
6/30/2021,26,CA,130536,42644084,129822,,0,
6/30/2021,26,ID,2245,1437352,2049,,0,
6/30/2021,26,VA,15171,9230660,21299,,0,
6/30/2021,26,MS,4311,2136529,3567,,0,
6/30/2021,26,WY,820,446533,649,,0,
6/30/2021,26,NM,39641,2380294,11454,,0,
6/30/2021,26,MO,29638,5111580,12805,,0,
6/30/2021,26,IN,10861,5587519,12505,,0,
6/30/2021,26,TN,9396,5272627,13438,,0,
6/30/2021,26,VA,17504,9713195,16638,,0,
6/30/2021,26,RI,1876,1276058,3038,,0,
6/30/2021,26,MH,53,35077,103,,0,
6/30/2021,26,IL,23821,12971273,45593,,0,
6/30/2021,26,GA,16637,8422803,28887,,0,
6/30/2021,26,VI,257,77969,197,,0,
6/30/2021,26,ND,1119,658381,892,,0,
6/30/2021,26,WI,8107,5906485,15627,,0,
6/30/2021,26,WV,2354,1718136,2021,,0,
6/30/2021,26,CT,6051,4405405,10583,,0,
6/30/2021,26,FL,46149,21882763,44979,,0,
6/30/2021,26,NY,42254,22564597,40868,,0,
6/30/2021,26,AS,258,47929,143,,0,
